id,home_team_win
381,False
382,False
383,False
384,False
385,True
386,True
387,False
388,True
389,False
390,True
391,False
392,False
393,True
394,True
395,False
396,False
397,True
398,True
399,False
400,False
401,False
402,False
403,False
404,True
405,False
406,True
407,False
408,False
409,False
410,False
411,False
412,False
413,False
414,False
415,False
416,False
417,False
418,False
419,False
420,False
421,False
422,False
423,True
424,False
425,False
426,False
427,False
428,False
429,True
430,False
431,True
432,False
433,False
434,False
435,False
436,True
437,True
438,False
439,False
440,True
441,False
442,False
443,False
444,False
445,False
446,False
447,False
448,False
449,False
450,False
451,False
452,True
453,False
454,True
455,True
456,False
457,False
458,False
459,False
460,False
461,False
462,False
463,True
464,False
465,False
466,False
467,True
468,False
469,False
470,True
471,False
472,False
473,False
474,False
475,False
476,True
477,True
478,False
479,True
480,False
481,False
482,True
483,True
484,True
485,True
486,False
487,True
488,False
489,True
490,True
491,False
492,False
493,False
494,False
495,True
496,False
497,False
498,False
499,False
500,False
501,False
502,False
503,False
504,False
505,False
506,False
507,False
508,False
509,True
510,False
511,False
512,False
513,False
514,True
515,False
516,False
517,False
518,False
519,False
520,True
521,True
522,False
523,True
524,False
525,False
526,False
527,True
528,False
529,False
530,False
531,False
532,True
533,True
534,False
535,True
536,False
537,False
538,False
539,False
540,False
541,True
542,False
543,False
544,True
545,True
546,False
547,False
548,True
549,False
550,False
551,True
552,False
553,False
554,False
555,False
556,True
557,False
558,False
559,False
560,False
561,False
562,False
563,False
564,False
565,False
566,False
567,False
568,True
569,False
570,False
571,False
572,False
573,False
574,False
575,False
576,False
577,True
578,False
579,False
580,True
581,False
582,True
583,True
584,True
585,False
586,False
587,True
588,False
589,True
590,False
591,True
592,True
593,False
594,False
595,True
596,False
597,False
598,False
599,False
600,True
601,False
602,False
603,True
604,True
605,False
606,False
607,False
608,False
609,False
610,False
611,False
612,False
613,True
614,True
615,True
616,True
617,False
618,False
619,False
620,True
621,False
622,False
623,False
624,False
625,False
626,True
627,False
628,True
629,False
630,False
631,False
632,False
633,False
634,False
635,True
636,True
637,False
638,False
639,True
640,False
641,False
642,True
643,False
644,True
645,False
646,False
647,True
648,True
649,False
650,False
651,False
652,False
653,False
654,False
655,False
656,False
657,False
658,False
659,True
660,False
661,True
662,False
663,False
664,True
665,False
666,False
667,False
668,False
669,False
670,True
671,True
672,False
673,False
674,True
675,False
676,False
677,False
678,False
679,True
680,True
681,False
682,False
683,False
684,True
685,False
686,False
687,False
688,True
689,False
690,False
691,False
692,True
693,False
694,True
695,True
696,False
697,True
698,False
699,False
700,False
701,False
702,True
703,True
704,False
705,True
706,False
707,False
708,True
709,True
710,True
711,False
712,False
713,True
714,False
715,True
716,False
717,False
718,True
719,True
720,True
721,False
722,False
723,True
724,False
725,True
726,False
727,False
728,False
729,True
730,False
731,False
732,False
733,False
734,True
735,False
736,False
737,False
738,True
739,True
740,False
741,False
742,True
743,True
744,True
745,False
746,False
747,False
748,True
749,False
750,False
751,False
752,False
753,False
754,False
755,True
756,False
757,True
758,True
759,False
760,False
761,False
762,False
763,True
764,False
765,True
766,False
767,True
768,False
769,False
770,False
771,False
772,False
773,False
774,False
775,True
776,False
777,False
778,False
779,True
780,False
781,False
782,True
783,False
784,False
785,False
786,False
787,False
788,False
789,False
790,False
791,False
792,False
793,False
794,True
795,True
796,False
797,True
798,False
799,False
800,False
801,True
802,False
803,False
804,False
805,True
806,False
807,False
808,False
809,False
810,False
811,True
812,True
813,False
814,False
815,False
816,False
817,True
818,False
819,False
820,True
821,False
822,False
823,False
824,False
825,False
826,False
827,False
828,True
829,False
830,False
831,True
832,False
833,True
834,True
835,True
836,True
837,True
838,False
839,False
840,True
841,True
842,False
843,True
844,True
845,False
846,True
847,True
848,False
849,False
850,False
851,False
852,False
853,False
854,False
855,False
856,True
857,True
858,False
859,False
860,False
861,True
862,False
863,True
864,False
865,False
866,True
867,False
868,False
869,True
870,False
871,False
872,False
873,False
874,False
875,False
876,True
877,False
878,False
879,False
880,True
881,False
882,True
883,False
884,False
885,False
886,False
887,False
888,False
889,False
890,False
891,False
892,True
893,False
894,True
895,False
896,True
897,False
898,True
899,False
900,True
901,False
902,True
903,True
904,False
905,False
906,False
907,True
908,False
909,False
910,False
911,True
912,True
913,False
914,False
915,False
916,False
917,False
918,False
919,True
920,False
921,True
922,False
923,False
924,False
925,False
926,False
927,False
928,False
929,True
930,False
931,False
932,True
933,True
934,False
935,False
936,False
937,True
938,False
939,False
940,True
941,False
942,False
943,False
944,False
945,False
946,False
947,False
948,False
949,False
950,True
951,False
952,False
953,True
954,False
955,True
956,False
957,False
958,False
959,False
960,True
961,True
962,False
963,False
964,True
965,True
966,False
967,False
968,True
969,True
970,True
971,False
972,True
973,False
974,False
975,True
976,False
977,True
978,True
979,False
980,False
981,True
982,False
983,False
984,False
985,False
986,True
987,True
988,False
989,True
990,False
991,False
992,True
993,False
994,True
995,False
996,False
997,False
998,True
999,False
1000,False
1001,True
1002,False
1003,True
1004,True
1005,False
1006,True
1007,False
1008,True
1009,False
1010,False
1011,False
1012,True
1013,True
1014,False
1015,False
1016,True
1017,False
1018,False
1019,False
1020,False
1021,False
1022,False
1023,True
1024,False
1025,False
1026,False
1027,True
1028,False
1029,False
1030,True
1031,True
1032,False
1033,False
1034,True
1035,True
1036,False
1037,False
1038,False
1039,True
1040,False
1041,False
1042,False
1043,False
1044,False
1045,True
1046,False
1047,True
1048,False
1049,False
1050,False
1051,True
1052,False
1053,True
1054,False
1055,False
1056,False
1057,True
1058,False
1059,False
1060,False
1061,False
1062,True
1063,False
1064,False
1065,False
1066,False
1067,False
1068,False
1069,False
1070,False
1071,True
1072,False
1073,True
1074,True
1075,False
1076,True
1077,False
1078,False
1079,False
1080,False
1081,False
1082,True
1083,False
1084,False
1085,True
1086,False
1087,False
1088,True
1089,False
1090,False
1091,True
1092,False
1093,True
1094,False
1095,False
1096,False
1097,False
1098,False
1099,False
1100,False
1101,False
1102,False
1103,False
1104,False
1105,False
1106,False
1107,False
1108,True
1109,False
1110,True
1111,False
1112,False
1113,False
1114,True
1115,True
1116,False
1117,False
1118,False
1119,False
1120,True
1121,True
1122,False
1123,True
1124,False
1125,False
1126,False
1127,False
1128,False
1129,False
1130,True
1131,False
1132,False
1133,True
1134,False
1135,True
1136,False
1137,True
1138,False
1139,False
1140,False
1141,True
1142,False
1143,False
1144,False
1145,True
1146,False
1147,False
1148,False
1149,True
1150,False
1151,False
1152,False
1153,False
1154,False
1155,True
1156,False
1157,False
1158,False
1159,False
1160,True
1161,False
1162,True
1163,False
1164,True
1165,False
1166,False
1167,False
1168,False
1169,False
1170,False
1171,False
1172,False
1173,False
1174,False
1175,True
1176,False
1177,False
1178,False
1179,False
1180,False
1181,False
1182,True
1183,False
1184,False
1185,False
1186,False
1187,True
1188,True
1189,False
1190,False
1191,True
1192,False
1193,True
1194,False
1195,False
1196,False
1197,False
1198,False
1199,False
1200,True
1201,False
1202,False
1203,False
1204,False
1205,True
1206,False
1207,True
1208,False
1209,True
1210,False
1211,True
1212,False
1213,True
1214,True
1215,True
1216,False
1217,False
1218,False
1219,False
1220,False
1221,False
1222,False
1223,True
1224,False
1225,False
1226,True
1227,True
1228,False
1229,False
1230,False
1231,False
1232,False
1233,True
1234,False
1235,True
1236,False
1237,False
1238,False
1239,False
1240,False
1241,False
1242,True
1243,False
1244,False
1245,True
1246,False
1247,False
1248,False
1249,False
1250,False
1251,True
1252,False
1253,False
1254,True
1255,False
1256,False
1257,False
1258,False
1259,False
1260,False
1261,False
1262,False
1263,True
1264,True
1265,False
1266,False
1267,False
1268,False
1269,False
1270,False
1271,True
1272,False
1273,False
1274,True
1275,False
1276,False
1277,False
1278,True
1279,True
1280,False
1281,True
1282,False
1283,True
1284,True
1285,False
1286,True
1287,False
1288,False
1289,False
1290,False
1291,True
1292,False
1293,False
1294,False
1295,True
1296,False
1297,True
1298,True
1299,False
1300,False
1301,True
1302,False
1303,True
1304,True
1305,True
1306,True
1307,False
1308,True
1309,True
1310,False
1311,True
1312,False
1313,True
1314,True
1315,False
1316,False
1317,False
1318,False
1319,True
1320,True
1321,False
1322,True
1323,False
1324,False
1325,False
1326,True
1327,False
1328,True
1329,True
1330,True
1331,False
1332,False
1333,False
1334,True
1335,False
1336,False
1337,True
1338,False
1339,True
1340,False
1341,False
1342,True
1343,True
1344,True
1345,False
1346,False
1347,True
1348,True
1349,False
1350,True
1351,True
1352,False
1353,False
1354,False
1355,False
1356,True
1357,True
1358,False
1359,False
1360,False
1361,False
1362,True
1363,True
1364,True
1365,True
1366,False
1367,True
1368,False
1369,False
1370,False
1371,False
1372,True
1373,True
1374,False
1375,True
1376,False
1377,False
1378,True
1379,True
1380,True
1381,False
1382,True
1383,False
1384,False
1385,False
1386,True
1387,True
1388,True
1389,False
1390,True
1391,False
1392,True
1393,True
1394,False
1395,False
1396,False
1397,True
1398,True
1399,False
1400,False
1401,False
1402,True
1403,False
1404,True
1405,True
1406,True
1407,False
1408,False
1409,True
1410,False
1411,False
1412,False
1413,True
1414,False
1415,False
1416,True
1417,True
1418,True
1419,True
1420,True
1421,True
1422,False
1423,False
1424,True
1425,True
1426,False
1427,True
1428,False
1429,False
1430,True
1431,True
1432,False
1433,False
1434,False
1435,False
1436,True
1437,False
1438,True
1439,True
1440,False
1441,False
1442,False
1443,False
1444,True
1445,False
1446,False
1447,False
1448,True
1449,False
1450,True
1451,False
1452,False
1453,True
1454,False
1455,False
1456,True
1457,True
1458,False
1459,True
1460,True
1461,False
1462,False
1463,False
1464,True
1465,False
1466,True
1467,False
1468,False
1469,False
1470,False
1471,False
1472,False
1473,True
1474,True
1475,True
1476,True
1477,False
1478,False
1479,False
1480,True
1481,True
1482,False
1483,False
1484,True
1485,False
1486,False
1487,True
1488,False
1489,False
1490,False
1491,False
1492,False
1493,False
1494,False
1495,True
1496,False
1497,False
1498,False
1499,True
1500,False
1501,False
1502,True
1503,False
1504,True
1505,True
1506,False
1507,False
1508,True
1509,False
1510,True
1511,True
1512,False
1513,False
1514,False
1515,False
1516,False
1517,False
1518,False
1519,True
1520,True
1521,False
1522,True
1523,True
1524,True
1525,True
1526,True
1527,True
1528,False
1529,True
1530,True
1531,True
1532,True
1533,False
1534,False
1535,False
1536,False
1537,False
1538,True
1539,False
1540,False
1541,True
1542,False
1543,False
1544,True
1545,True
1546,True
1547,False
1548,False
1549,True
1550,True
1551,True
1552,True
1553,False
1554,False
1555,False
1556,True
1557,True
1558,True
1559,False
1560,False
1561,False
1562,False
1563,True
1564,False
1565,False
1566,True
1567,False
1568,False
1569,False
1570,True
1571,False
1572,False
1573,False
1574,True
1575,False
1576,True
1577,False
1578,False
1579,False
1580,True
1581,False
1582,True
1583,False
1584,False
1585,False
1586,True
1587,False
1588,True
1589,False
1590,False
1591,False
1592,True
1593,False
1594,False
1595,False
1596,False
1597,False
1598,False
1599,False
1600,False
1601,False
1602,True
1603,False
1604,True
1605,True
1606,False
1607,True
1608,True
1609,False
1610,False
1611,False
1612,True
1613,False
1614,False
1615,False
1616,True
1617,True
1618,False
1619,False
1620,False
1621,False
1622,False
1623,False
1624,True
1625,False
1626,True
1627,False
1628,False
1629,True
1630,True
1631,False
1632,False
1633,False
1634,False
1635,False
1636,True
1637,False
1638,True
1639,False
1640,False
1641,False
1642,True
1643,False
1644,False
1645,False
1646,False
1647,False
1648,False
1649,False
1650,True
1651,False
1652,False
1653,False
1654,False
1655,False
1656,False
1657,False
1658,False
1659,False
1660,False
1661,False
1662,True
1663,False
1664,False
1665,False
1666,True
1667,False
1668,False
1669,False
1670,True
1671,False
1672,False
1673,False
1674,True
1675,False
1676,False
1677,True
1678,False
1679,True
1680,False
1681,True
1682,False
1683,True
1684,False
1685,False
1686,False
1687,False
1688,False
1689,False
1690,False
1691,False
1692,False
1693,True
1694,True
1695,False
1696,False
1697,False
1698,False
1699,True
1700,False
1701,False
1702,True
1703,False
1704,False
1705,False
1706,True
1707,True
1708,True
1709,False
1710,False
1711,False
1712,False
1713,False
1714,True
1715,False
1716,False
1717,False
1718,False
1719,True
1720,True
1721,False
1722,True
1723,False
1724,False
1725,False
1726,True
1727,True
1728,True
1729,False
1730,True
1731,True
1732,False
1733,False
1734,False
1735,False
1736,False
1737,False
1738,False
1739,True
1740,True
1741,False
1742,False
1743,False
1744,False
1745,False
1746,False
1747,True
1748,False
1749,True
1750,False
1751,False
1752,True
1753,False
1754,False
1755,False
1756,False
1757,False
1758,False
1759,False
1760,False
1761,True
1762,True
1763,False
1764,True
1765,True
1766,False
1767,True
1768,False
1769,True
1770,False
1771,True
1772,False
1773,False
1774,False
1775,True
1776,False
1777,False
1778,True
1779,False
1780,True
1781,False
1782,True
1783,False
1784,False
1785,False
1786,False
1787,True
1788,False
1789,True
1790,False
1791,True
1792,False
1793,False
1794,False
1795,False
1796,False
1797,True
1798,True
1799,True
1800,False
1801,False
1802,True
1803,True
1804,False
1805,False
1806,False
1807,False
1808,False
1809,False
1810,False
1811,False
1812,True
1813,False
1814,False
1815,False
1816,False
1817,False
1818,False
1819,False
1820,False
1821,False
1822,False
1823,False
1824,True
1825,True
1826,False
1827,True
1828,False
1829,True
1830,False
1831,True
1832,False
1833,True
1834,True
1835,False
1836,False
1837,False
1838,False
1839,False
1840,False
1841,False
1842,False
1843,False
1844,True
1845,False
1846,False
1847,False
1848,True
1849,False
1850,False
1851,False
1852,False
1853,True
1854,True
1855,False
1856,True
1857,False
1858,False
1859,False
1860,False
1861,False
1862,False
1863,False
1864,True
1865,False
1866,True
1867,False
1868,False
1869,True
1870,False
1871,False
1872,False
1873,False
1874,True
1875,False
1876,True
1877,False
1878,False
1879,False
1880,True
1881,True
1882,False
1883,True
1884,False
1885,False
1886,False
1887,False
1888,False
1889,False
1890,True
1891,False
1892,False
1893,False
1894,False
1895,True
1896,False
1897,False
1898,False
1899,False
1900,False
1901,True
1902,False
1903,True
1904,False
1905,False
1906,False
1907,False
1908,False
1909,False
1910,True
1911,True
1912,False
1913,True
1914,True
1915,True
1916,False
1917,False
1918,True
1919,False
1920,False
1921,False
1922,False
1923,False
1924,False
1925,False
1926,True
1927,False
1928,False
1929,False
1930,False
1931,False
1932,True
1933,False
1934,False
1935,False
1936,False
1937,False
1938,True
1939,True
1940,True
1941,True
1942,True
1943,False
1944,False
1945,False
1946,False
1947,False
1948,True
1949,False
1950,False
1951,True
1952,False
1953,True
1954,False
1955,True
1956,False
1957,False
1958,False
1959,True
1960,False
1961,False
1962,True
1963,True
1964,False
1965,False
1966,True
1967,False
1968,True
1969,False
1970,True
1971,False
1972,False
1973,False
1974,False
1975,True
1976,True
1977,True
1978,True
1979,False
1980,True
1981,False
1982,False
1983,False
1984,True
1985,False
1986,False
1987,False
1988,False
1989,True
1990,False
1991,False
1992,False
1993,True
1994,True
1995,False
1996,True
1997,False
1998,True
1999,True
2000,False
2001,False
2002,False
2003,True
2004,False
2005,False
2006,True
2007,False
2008,False
2009,False
2010,False
2011,False
2012,False
2013,False
2014,False
2015,False
2016,False
2017,True
2018,False
2019,False
2020,True
2021,False
2022,False
2023,False
2024,False
2025,False
2026,False
2027,True
2028,False
2029,False
2030,True
2031,False
2032,False
2033,False
2034,True
2035,False
2036,False
2037,False
2038,True
2039,False
2040,False
2041,True
2042,False
2043,True
2044,True
2045,False
2046,True
2047,False
2048,False
2049,False
2050,False
2051,False
2052,True
2053,False
2054,False
2055,True
2056,True
2057,True
2058,False
2059,False
2060,False
2061,True
2062,False
2063,True
2064,False
2065,False
2066,True
2067,True
2068,False
2069,False
2070,False
2071,True
2072,True
2073,True
2074,False
2075,False
2076,True
2077,True
2078,False
2079,False
2080,True
2081,False
2082,False
2083,True
2084,True
2085,False
2086,False
2087,False
2088,True
2089,True
2090,False
2091,True
2092,False
2093,True
2094,True
2095,False
2096,True
2097,True
2098,False
2099,False
2100,True
2101,True
2102,False
2103,True
2104,True
2105,False
2106,True
2107,True
2108,False
2109,False
2110,False
2111,False
2112,False
2113,True
2114,False
2115,False
2116,False
2117,False
2118,False
2119,False
2120,False
2121,False
2122,False
2123,False
2124,False
2125,False
2126,False
2127,False
2128,False
2129,False
2130,False
2131,True
2132,False
2133,True
2134,False
2135,False
2136,True
2137,False
2138,False
2139,False
2140,False
2141,False
2142,False
2143,False
2144,True
2145,False
2146,False
2147,False
2148,True
2149,False
2150,False
2151,False
2152,True
2153,False
2154,True
2155,False
2156,False
2157,False
2158,False
2159,True
2160,True
2161,False
2162,False
2163,True
2164,False
2165,False
2166,False
2167,True
2168,False
2169,True
2170,False
2171,False
2172,True
2173,False
2174,False
2175,True
2176,False
2177,False
2178,False
2179,True
2180,False
2181,False
2182,False
2183,False
2184,False
2185,False
2186,True
2187,False
2188,False
2189,False
2190,True
2191,False
2192,False
2193,True
2194,False
2195,True
2196,False
2197,False
2198,False
2199,False
2200,False
2201,False
2202,False
2203,True
2204,False
2205,True
2206,True
2207,False
2208,True
2209,False
2210,False
2211,False
2212,False
2213,True
2214,True
2215,False
2216,False
2217,True
2218,False
2219,False
2220,True
2221,False
2222,True
2223,False
2224,False
2225,False
2226,False
2227,False
2228,False
2229,False
2230,False
2231,False
2232,True
2233,False
2234,False
2235,False
2236,True
2237,False
2238,False
2239,False
2240,False
2241,False
2242,False
2243,False
2244,False
2245,False
2246,False
2247,False
2248,False
2249,True
2250,False
2251,False
2252,False
2253,False
2254,False
2255,True
2256,False
2257,False
2258,False
2259,False
2260,True
2261,True
2262,False
2263,True
2264,False
2265,False
2266,True
2267,True
2268,True
2269,True
2270,False
2271,True
2272,False
2273,True
2274,False
2275,False
2276,False
2277,False
2278,True
2279,True
2280,True
2281,False
2282,True
2283,False
2284,True
2285,False
2286,False
2287,False
2288,False
2289,True
2290,False
2291,False
2292,False
2293,True
2294,False
2295,False
2296,True
2297,True
2298,True
2299,True
2300,False
2301,True
2302,False
2303,True
2304,False
2305,False
2306,True
2307,False
2308,False
2309,False
2310,True
2311,False
2312,True
2313,False
2314,True
2315,False
2316,False
2317,True
2318,False
2319,False
2320,False
2321,False
2322,False
2323,False
2324,True
2325,True
2326,False
2327,True
2328,True
2329,True
2330,False
2331,False
2332,False
2333,False
2334,False
2335,False
2336,False
2337,False
2338,True
2339,False
2340,False
2341,False
2342,False
2343,False
2344,False
2345,False
2346,False
2347,True
2348,True
2349,False
2350,False
2351,True
2352,False
2353,False
2354,True
2355,True
2356,False
2357,False
2358,False
2359,False
2360,False
2361,False
2362,False
2363,True
2364,False
2365,True
2366,True
2367,False
2368,True
2369,True
2370,False
2371,True
2372,False
2373,False
2374,True
2375,False
2376,True
2377,True
2378,False
2379,False
2380,False
2381,False
2382,False
2383,True
2384,False
2385,True
2386,False
2387,False
2388,False
2389,True
2390,False
2391,False
2392,False
2393,False
2394,False
2395,True
2396,False
2397,True
2398,False
2399,True
2400,False
2401,False
2402,False
2403,False
2404,False
2405,True
2406,True
2407,False
2408,False
2409,True
2410,False
2411,True
2412,False
2413,False
2414,True
2415,False
2416,True
2417,False
2418,False
2419,False
2420,False
2421,True
2422,False
2423,False
2424,True
2425,True
2426,False
2427,False
2428,True
2429,False
2430,False
2431,True
2432,False
2433,False
2434,True
2435,False
2436,False
2437,False
2438,True
2439,False
2440,False
2441,False
2442,False
2443,True
2444,False
2445,True
2446,False
2447,False
2448,True
2449,False
2450,False
2451,False
2452,False
2453,True
2454,False
2455,False
2456,False
2457,False
2458,False
2459,False
2460,False
2461,False
2462,False
2463,False
2464,False
2465,True
2466,False
2467,False
2468,False
2469,False
2470,False
2471,False
2472,False
2473,True
2474,False
2475,False
2476,True
2477,False
2478,True
2479,False
2480,True
2481,False
2482,False
2483,False
2484,False
2485,False
2486,False
2487,True
2488,True
2489,False
2490,True
2491,False
2492,False
2493,False
2494,True
2495,True
2496,True
2497,False
2498,False
2499,True
2500,True
2501,False
2502,False
2503,False
2504,False
2505,False
2506,False
2507,False
2508,False
2509,False
2510,False
2511,False
2512,False
2513,False
2514,False
2515,False
2516,True
2517,False
2518,False
2519,False
2520,True
2521,True
2522,False
2523,False
2524,False
2525,False
2526,True
2527,True
2528,False
2529,False
2530,True
2531,False
2532,False
2533,True
2534,False
2535,False
2536,False
2537,True
2538,True
2539,False
2540,True
2541,False
2542,False
2543,False
2544,False
2545,True
2546,False
2547,True
2548,False
2549,True
2550,False
2551,False
2552,True
2553,False
2554,False
2555,False
2556,True
2557,True
2558,True
2559,False
2560,True
2561,True
2562,False
2563,False
2564,False
2565,False
2566,False
2567,False
2568,False
2569,False
2570,False
2571,False
2572,True
2573,False
2574,False
2575,False
2576,True
2577,False
2578,False
2579,False
2580,True
2581,True
2582,True
2583,False
2584,False
2585,False
2586,True
2587,False
2588,True
2589,False
2590,False
2591,False
2592,False
2593,True
2594,False
2595,False
2596,True
2597,True
2598,True
2599,False
2600,False
2601,False
2602,True
2603,True
2604,False
2605,True
2606,True
2607,False
2608,True
2609,True
2610,False
2611,False
2612,True
2613,False
2614,False
2615,False
2616,True
2617,False
2618,False
2619,False
2620,True
2621,False
2622,True
2623,False
2624,False
2625,True
2626,True
2627,True
2628,True
2629,False
2630,False
2631,False
2632,True
2633,False
2634,False
2635,False
2636,True
2637,True
2638,False
2639,False
2640,True
2641,True
2642,False
2643,False
2644,True
2645,False
2646,True
2647,False
2648,True
2649,True
2650,False
2651,False
2652,False
2653,False
2654,False
2655,False
2656,False
2657,True
2658,True
2659,False
2660,False
2661,False
2662,True
2663,False
2664,False
2665,False
2666,True
2667,True
2668,True
2669,False
2670,False
2671,True
2672,False
2673,True
2674,True
2675,True
2676,True
2677,True
2678,False
2679,False
2680,False
2681,False
2682,True
2683,True
2684,False
2685,True
2686,False
2687,False
2688,False
2689,True
2690,False
2691,False
2692,False
2693,False
2694,False
2695,False
2696,False
2697,True
2698,False
2699,True
2700,True
2701,True
2702,True
2703,False
2704,False
2705,False
2706,False
2707,False
2708,False
2709,False
2710,False
2711,False
2712,False
2713,False
2714,False
2715,False
2716,False
2717,False
2718,False
2719,False
2720,True
2721,True
2722,False
2723,True
2724,False
2725,False
2726,False
2727,False
2728,True
2729,True
2730,False
2731,False
2732,False
2733,False
2734,True
2735,False
2736,False
2737,True
2738,False
2739,False
2740,False
2741,False
2742,False
2743,False
2744,False
2745,True
2746,False
2747,False
2748,True
2749,False
2750,False
2751,False
2752,False
2753,False
2754,True
2755,False
2756,True
2757,False
2758,False
2759,False
2760,False
2761,False
2762,True
2763,False
2764,False
2765,False
2766,False
2767,False
2768,False
2769,False
2770,False
2771,False
2772,False
2773,False
2774,True
2775,False
2776,False
2777,False
2778,False
2779,False
2780,False
2781,True
2782,False
2783,False
2784,True
2785,False
2786,False
2787,False
2788,False
2789,False
2790,True
2791,False
2792,True
2793,False
2794,False
2795,False
2796,False
2797,True
2798,False
2799,False
2800,False
2801,False
2802,True
2803,False
2804,False
2805,False
2806,False
2807,True
2808,True
2809,True
2810,False
2811,True
2812,False
2813,False
2814,False
2815,False
2816,True
2817,False
2818,False
2819,False
2820,True
2821,False
2822,False
2823,False
2824,False
2825,True
2826,False
2827,False
2828,False
2829,False
2830,False
2831,True
2832,True
2833,False
2834,False
2835,False
2836,False
2837,False
2838,True
2839,True
2840,False
2841,False
2842,False
2843,False
2844,True
2845,False
2846,False
2847,True
2848,False
2849,True
2850,False
2851,True
2852,True
2853,False
2854,False
2855,False
2856,True
2857,True
2858,True
2859,False
2860,False
2861,True
2862,False
2863,False
2864,False
2865,True
2866,False
2867,False
2868,False
2869,False
2870,False
2871,True
2872,True
2873,False
2874,False
2875,False
2876,True
2877,True
2878,True
2879,False
2880,False
2881,False
2882,False
2883,False
2884,True
2885,True
2886,True
2887,False
2888,False
2889,True
2890,True
2891,True
2892,True
2893,False
2894,True
2895,False
2896,False
2897,False
2898,True
2899,False
2900,False
2901,True
2902,False
2903,False
2904,False
2905,False
2906,False
2907,False
2908,False
2909,True
2910,True
2911,False
2912,False
2913,True
2914,False
2915,True
2916,False
2917,False
2918,False
2919,True
2920,False
2921,False
2922,False
2923,False
2924,False
2925,True
2926,False
2927,False
2928,False
2929,False
2930,False
2931,False
2932,True
2933,True
2934,False
2935,True
2936,False
2937,True
2938,True
2939,True
2940,True
2941,True
2942,False
2943,True
2944,False
2945,False
2946,False
2947,False
2948,True
2949,True
2950,False
2951,True
2952,False
2953,True
2954,False
2955,True
2956,False
2957,False
2958,False
2959,False
2960,False
2961,False
2962,False
2963,False
2964,False
2965,False
2966,True
2967,True
2968,False
2969,True
2970,True
2971,True
2972,True
2973,True
2974,False
2975,False
2976,True
2977,False
2978,False
2979,False
2980,True
2981,True
2982,False
2983,False
2984,False
2985,False
2986,False
2987,False
2988,True
2989,False
2990,True
2991,False
2992,False
2993,False
2994,False
2995,True
